@relation ailerons
@attribute ClimbRate integer[-975,977]
@attribute Sgz integer[-99,94]
@attribute P real[-1.53,1.06]
@attribute Q real[-0.54,0.62]
@attribute CurPitch real[-0.42,2.58]
@attribute CurRoll real[-3.1,2.9]
@attribute AbsRoll integer[-23,-3]
@attribute DiffClb integer[-62,46]
@attribute DiffRollRate real[-0.099,0.056]
@attribute DiffDiffClb real[-8.8,15.5]
@attribute SeTime1 real[0.012,0.078]
@attribute SeTime2 real[0.012,0.078]
@attribute SeTime3 real[0.012,0.078]
@attribute SeTime4 real[0.012,0.078]
@attribute SeTime5 real[0.012,0.078]
@attribute SeTime6 real[0.012,0.078]
@attribute SeTime7 real[0.012,0.078]
@attribute SeTime8 real[0.012,0.076]
@attribute SeTime9 real[0.012,0.076]
@attribute SeTime10 real[0.012,0.074]
@attribute SeTime11 real[0.012,0.074]
@attribute SeTime12 real[0.012,0.074]
@attribute SeTime13 real[0.012,0.074]
@attribute SeTime14 real[0.012,0.073]
@attribute DiffSeTime1 real[-0.0050,0.0040]
@attribute DiffSeTime2 real[-0.0010,0.0010]
@attribute DiffSeTime3 real[-0.0060,0.0040]
@attribute DiffSeTime4 real[-0.0020,0.0020]
@attribute DiffSeTime5 real[-0.0080,0.0030]
@attribute DiffSeTime6 real[-0.0040,0.0]
@attribute DiffSeTime7 real[-0.0050,0.0040]
@attribute DiffSeTime8 real[-0.0010,0.0010]
@attribute DiffSeTime9 real[-0.0060,0.0030]
@attribute DiffSeTime10 real[-0.0060,0.0060]
@attribute DiffSeTime11 real[-0.0060,0.0050]
@attribute DiffSeTime12 real[-0.0040,0.0020]
@attribute DiffSeTime13 real[-0.0060,0.0070]
@attribute DiffSeTime14 real[-0.0030,0.0010]
@attribute Alpha real[0.4,2.0]
@attribute Se real[0.012,0.073]
@attribute Goal real[-0.0036,0.0]
@inputs ClimbRate, Sgz, P, Q, CurPitch, CurRoll, AbsRoll, DiffClb, DiffRollRate, DiffDiffClb, SeTime1, SeTime2, SeTime3, SeTime4, SeTime5, SeTime6, SeTime7, SeTime8, SeTime9, SeTime10, SeTime11, SeTime12, SeTime13, SeTime14, DiffSeTime1, DiffSeTime2, DiffSeTime3, DiffSeTime4, DiffSeTime5, DiffSeTime6, DiffSeTime7, DiffSeTime8, DiffSeTime9, DiffSeTime10, DiffSeTime11, DiffSeTime12, DiffSeTime13, DiffSeTime14, Alpha, Se
@outputs Goal
@data
-334, 8, 0.13, 0.14, 0.86, 0.6, -5, -16, -0.012, -0.3, 0.018, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, -0.002, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0007
-119, 4, -0.38, 0.13, 0.75, -0.8, -20, 4, -0.011, 0.3, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.023, -0.001
-18, -35, -0.07, -0.06, 1.15, 0.8, -10, 3, -0.011, 0.8, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.04, -0.001
-352, -7, -0.22, 0.18, 0.88, -0.6, -16, -10, 0.008, -0.1, 0.018, 0.018, 0.018, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, -0.002, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0007
172, 27, -0.26, 0.11, 0.47, -1.6, -15, -2, 0.005, 0, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.024, 0.024, 0.024, 0.024, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0.001, 0, 0.6, 0.023, -0.0009
-40, -40, -0.53, -0.05, 0.5, -0.2, -15, 15, -0.014, 0.1, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0009
-168, 8, -0.38, -0.02, 0.69, 0.6, -5, -7, 0.002, 0.6, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0004
-373, -22, -0.54, -0.14, 0.86, 0.9, -10, -9, -0.003, 4, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, -0.001, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0, 0, -0.001, 0, 0.5, 0.017, -0.0003
453, -57, 0.2, -0.04, 0.09, -0.7, -13, 9, 0.014, 0.1, 0.02, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.001, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0011
-54, -28, 0, 0.11, 0.6, -0.9, -14, -5, -0.01, 0, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0008
-109, -30, 0.14, -0.13, 0.69, 0.4, -14, 12, -0.002, 2.6, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0013
342, -25, -0.2, 0.24, 0.65, -0.2, -10, 8, 0.009, -2.8, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.04, -0.0011
-158, -33, -0.4, -0.04, 0.6, -0.4, -6, 9, 0.009, -0.8, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0003
186, 2, 0.03, 0.06, 0.72, 1.6, -17, 6, -0.004, 0, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.001, 0, 0, 0, 0.9, 0.033, -0.0016
18, -24, 0.14, 0.09, 0.49, -1.7, -9, -7, 0.014, -0.5, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0007
-18, -11, 0.21, -0.06, 0.55, 0.3, -6, 5, -0.007, 0, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0005
-403, 39, -0.14, 0.12, 1.16, -0.6, -10, -9, 0.005, -0.1, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.026, 0.026, 0.027, 0.027, 0.027, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.002, 0, 0, 0, 0.8, 0.027, -0.0006
-260, -18, -0.28, 0.2, 1.08, -1, -20, -1, 0.006, -0.1, 0.028, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.028, 0.028, 0.03, 0.03, 0.03, 0.001, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.003, 0, -0.001, 0, 0.8, 0.03, -0.0011
-35, -11, 0.27, 0.18, 1.18, 0.8, -15, -5, 0.003, -0.2, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.043, 0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 1.2, 0.041, -0.0018
-171, -24, 0.34, 0.09, 0.7, -1.8, -9, -8, 0.004, -0.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0006
21, -50, 0.04, -0.14, 0.42, -1.8, -12, 19, 0.027, -0.2, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0004
110, -6, 0.55, 0.12, 0.52, -0.4, -14, -3, 0.009, -0.3, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.022, -0.0011
-166, 4, -0.11, -0.05, 0.64, -0.6, -7, 6, 0.006, 0, 0.016, 0.016, 0.016, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, -0.001, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0003
-129, -15, 0.35, 0.07, 0.66, 0.1, -6, -8, 0.001, -0.1, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0005
-400, -17, -0.47, 0.05, 0.9, 0.8, -11, -1, -0.019, -0.5, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.018, 0.018, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.002, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0006
331, 54, 0.21, 0.33, 0.32, 0.8, -12, -25, -0.015, -1.4, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0.6, 0.023, -0.0012
-13, 15, -0.4, 0.16, 0.78, 0.9, -18, 0, -0.014, 0, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.028, -0.0012
73, 9, -0.01, 0.17, 0.51, -2.2, -14, -9, 0.013, -0.1, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0008
24, -50, 0.15, 0.11, 1.06, 1.1, -10, -7, -0.002, -0.2, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.039, -0.0013
-136, 25, 0.17, 0.08, 0.62, 0.1, -7, -8, -0.006, -0.2, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0004
-214, -1, 0.33, -0.04, 0.73, -0.8, -12, -8, 0.007, 1.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.018, -0.0008
214, -14, 0.2, -0.06, 0.29, 0.3, -7, 8, -0.009, 0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0007
122, -21, -0.44, 0.06, 0.39, -0.4, -10, 4, 0.009, -1.6, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.001, 0, 0.5, 0.018, -0.0005
90, -3, 0.18, 0.09, 0.44, 1.4, -6, -10, -0.006, -0.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0006
16, -42, 0.24, 0.11, 1.45, -0.8, -17, 6, 0.02, -0.5, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0.053, -0.0024
101, -73, 0.05, 0.05, 0.63, 1, -14, 4, -0.017, -0.2, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0.7, 0.026, -0.0012
-442, -27, -0.06, -0.02, 0.97, 1.9, -8, 3, -0.019, 0.1, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0009
-137, -38, -0.19, -0.09, 0.6, -0.1, -13, 14, 0.025, 0.1, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0008
-343, -27, -0.1, -0.17, 0.79, 1.5, -6, 11, 0, 1.8, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0004
-145, 4, -0.04, -0.04, 0.61, -0.6, -7, 5, -0.003, 0, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0005
-138, 16, 0.7, 0.33, 0.75, 0.1, -15, -28, -0.014, 0.2, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.023, -0.0013
-37, -18, -0.15, -0.05, 0.51, -0.6, -7, 6, 0.001, 0, 0.017, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0004
317, -51, 0.17, -0.02, 0.2, -0.8, -11, 6, -0.002, 0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0007
-94, 8, 0.21, 0.2, 0.67, -0.9, -16, -11, 0.011, -0.1, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0.6, 0.021, -0.0011
87, 8, 0.41, 0.04, 0.52, 1, -13, 5, -0.024, -0.4, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0015
145, -27, 0.54, 0.16, 0.43, -0.8, -16, -11, 0.015, -0.2, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0014
-195, -8, -0.12, -0.05, 1.02, 0.7, -12, -9, -0.016, 1.9, 0.027, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.027, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0.8, 0.027, -0.001
-14, 8, 0.41, 0.33, 0.96, -1, -22, -7, 0.012, -0.3, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.035, -0.002
170, -33, -0.19, -0.04, 0.35, -0.7, -8, 5, 0.002, 0, 0.018, 0.018, 0.018, 0.017, 0.017, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, -0.001, 0, 0.001, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0004
12, 13, 0.28, 0.02, 0.45, -0.3, -6, 7, 0.008, -0.7, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0004
-176, -19, 0.3, 0.21, 0.73, 0.9, -15, -12, -0.013, -0.3, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.002, 0, -0.002, 0, 0.6, 0.021, -0.0015
-221, 29, -0.06, 0.29, 1.25, 0.3, -17, -14, -0.009, -0.2, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.037, 0.037, 0.037, 0.037, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0, 0, 1, 0.037, -0.0017
284, 1, 0.29, 0.07, 0.41, -0.6, -7, -10, 0.012, -0.2, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.024, -0.0005
-578, -6, 0.38, -0.07, 1.01, 1.2, -5, 8, -0.011, -0.4, 0.016, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0005
-236, 8, 0.02, 0.12, 0.81, 2, -11, -16, -0.02, 0.6, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.001
-85, 8, -0.04, 0.05, 1.5, -0.7, -13, 3, 0.008, -0.3, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.051, 0.049, 0.049, 0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0, 0, 1.4, 0.049, -0.0015
-368, -16, 0.16, 0.1, 0.88, 0.8, -10, -4, -0.019, -1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.019, 0.019, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.002, 0, 0.6, 0.02, -0.0012
11, -41, -0.09, 0.21, 1.03, -0.5, -20, 2, 0.01, 0.3, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.039, -0.0019
-81, 47, -0.47, 0.07, 0.68, 0.7, -7, -6, -0.013, -0.2, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0006
-199, 1, 0.07, 0.02, 2.31, 0.3, -8, -10, -0.011, 0.7, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.066, 0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.003, 0, 2, 0.068, -0.0016
200, -3, -0.15, 0.02, 0.3, -0.6, -11, 2, -0.001, 0, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0007
-19, -2, 0.46, 0.03, 1.15, -0.9, -7, 0, 0.002, -0.5, 0.04, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.039, -0.0009
-170, -22, 0.51, 0.11, 0.78, 0.2, -13, -1, -0.014, -1.1, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0, 0, 0, 0, 0, 0, -0.003, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.022, -0.0013
-136, 15, 0.38, 0.11, 0.69, -0.6, -8, -12, 0.01, 0.3, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0006
380, -34, -0.38, 0.15, 0.41, -0.2, -12, -3, -0.001, -1, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.029, -0.001
-10, -11, 0.27, 0.02, 0.76, -0.8, -7, -1, 0.007, -0.1, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.026, -0.0006
209, -8, 0.06, 0.07, 0.39, 0.2, -14, 1, -0.008, -0.2, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.001
-399, -8, -0.36, -0.13, 0.8, -0.7, -7, 15, 0.008, 0.1, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0002
-65, -24, 0.14, 0.02, 0.57, 0.4, -13, 5, 0.002, -0.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0011
251, -25, -0.12, 0.14, 0.33, 0.5, -19, 1, -0.003, -0.1, 0.021, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.001, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0011
229, -4, -0.45, 0.05, 0.58, -0.4, -11, -2, 0.002, 0.3, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.029, -0.0009
416, -6, 0.31, 0.1, 0.18, 0.4, -11, 4, 0.004, -1, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0.6, 0.021, -0.0009
3, -21, 0.19, -0.01, 0.49, 0.8, -6, 2, -0.001, -0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0006
28, -22, -0.12, -0.03, 0.49, -0.7, -13, 9, 0.007, 0, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0007
192, 1, 0.29, 0.23, 0.41, -0.7, -14, -8, 0.007, -2.4, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.001
